15	11	7.760164	607	-43.62895	99.74295	99.71302	280
14	15	10.77442	839	-43.62895	99.74295	99.71589	405
0	24	77.38139	6267	-43.62895	99.74295	99.71873	3140
18	11	21.76175	1698	-43.62895	99.74295	99.72154	834
12	18	21.88383	1796	-43.62895	99.74295	99.71432	879
4	12	4.362989	309	-43.62895	99.74295	99.71718	136
17	9	22.8427	1831	-43.62895	99.74295	99.71001	882
0	8	118.651	8920	-43.67883	99.74295	25.07094	4441
22	3	48.01919	3840	-43.67883	99.74295	25.82023	1912
4	18	26.28746	2106	-43.67883	99.74295	99.6929	1041
0	8	124.353	8092	-43.67988	99.74295	99.69598	4013
3	7	107.828	7404	-43.70875	99.74295	99.68901	3659
2	15	1.815589	121	-43.70875	99.74295	99.68212	47
11	1	70.15874	4998	-43.70875	99.74295	99.6853	2485
4	7	113.9298	7694	-43.73866	99.74295	99.68845	3812
24	10	5.093182	396	-43.73866	99.74295	99.69156	195
1	8	105.8228	7855	-43.73866	99.74295	25.29505	3903
18	9	25.73755	1982	-43.73866	99.74295	99.67464	966
16	1	60.54211	4538	-43.73866	99.74295	99.66788	2240
6	9	128.0834	9179	-43.80424	99.74295	99.6712	4541
2	15	2.110446	138	-43.80424	99.74295	99.67449	54
20	15	17.99854	1399	-43.80424	99.74295	99.67775	671
1	1	70.27129	5167	-43.80424	99.74295	99.67097	2570
3	13	6.576167	504	-43.80424	99.74295	99.66425	229
2	2	68.69841	5008	-43.80424	99.74295	99.66761	2473
2	4	187.1171	13903	-44.03919	99.74295	99.67094	6930
22	11	38.07798	2930	-44.03919	99.74295	26.0421	1446
10	21	72.06078	5616	-44.03919	99.74295	99.67422	2792
19	15	18.06124	1426	-44.03919	99.74295	99.67748	691
16	2	55.74051	4243	-44.03919	99.74295	99.67071	2092
0	0	90.48598	6637	-44.03919	99.74295	99.674	3280
7	14	1.668935	104	-44.03919	99.74295	99.67726	36
6	7	185.0811	13764	-44.25676	99.74295	99.68049	6870
17	10	25.73833	1573	-44.25676	99.74295	99.68369	755
0	6	127.4726	6756	-44.25676	99.74295	99.68685	3355
2	10	141.3495	8364	-44.2781	99.74295	26.6999	4155
14	19	33.13643	2159	-44.2781	99.74295	99.68998	1055
17	15	14.50154	945	-44.2781	99.74295	99.69308	450
5	0	89.74363	5389	-44.2781	99.74295	26.78167	2669
2	0	125.7897	7522	-44.35667	99.74295	99.69614	3731
0	12	132.1512	8288	-44.35667	99.74295	99.69918	4117
17	8	27.90478	1831	-44.35667	99.74295	99.69218	897
17	17	14.52216	963	-44.35667	99.74295	99.68526	462
12	11	7.771076	496	-44.35667	99.74295	99.68841	234
17	3	66.94599	4191	-44.35667	99.74295	99.69152	2070
10	18	20.32156	1350	-44.35667	99.74295	99.6846	653
5	9	122.7881	7368	-44.38689	99.74295	99.68775	3643
8	18	22.94521	1573	-44.38689	99.74295	99.69087	772
21	14	7.985056	493	-44.38689	99.74295	99.69396	243
18	8	30.93314	2027	-44.38689	99.74295	99.69702	986
5	21	42.2773	2570	-44.38689	99.74295	99.70005	1261
1	4	237.6248	15247	-44.66604	99.74295	99.70305	7609
8	24	81.0508	5332	-44.66604	99.74295	99.69601	2655
7	22	87.15386	5649	-44.66604	99.74295	99.69905	2809
24	14	4.716289	286	-44.66604	99.74295	99.70206	141
21	21	26.04784	1769	-44.66604	99.74295	99.70504	876
2	11	152.281	9335	-44.70103	99.74295	99.70799	4637
2	17	45.67131	3031	-44.70103	99.74295	99.71091	1509
9	10	153.2504	9470	-44.77566	99.74295	27.43291	4706
16	22	29.20864	1899	-44.77566	99.74295	99.71381	934
14	14	10.95357	709	-44.77566	99.74295	99.71667	334
2	21	124.7035	7440	-44.77566	99.74295	99.7195	3704
15	7	191.1172	11278	-44.90729	99.74295	99.7123	5605
9	6	218.1146	13513	-45.11721	99.74295	99.71518	6745
21	10	30.37029	1940	-45.11721	99.74295	99.71803	948
6	3	239.9158	14155	-45.44689	99.74295	99.72085	7055
21	7	44.69162	2642	-45.44689	99.74295	99.72364	1311
12	4	79.2384	4220	-45.44689	99.74295	99.7264	2057
19	11	32.1717	2033	-45.44689	99.74295	99.72914	1008
1	5	182.884	11598	-45.62112	99.74295	26.56203	5799
22	22	0.3996911	5	-45.62112	99.74295	99.73185	0
17	2	50.09684	3318	-45.62112	99.74295	99.73453	1622
24	4	54.98141	3730	-45.62112	99.74295	99.73718	1845
3	17	26.94958	1874	-45.62112	99.74295	99.7298	925
11	22	66.53987	4630	-45.62112	99.74295	99.73251	2294
3	24	103.7629	7715	-45.62112	99.74295	99.73518	3851
19	4	33.15514	2588	-45.62112	99.74295	28.15858	1270
21	15	19.25278	1516	-45.62112	99.74295	99.72783	735
9	9	113.1313	8242	-45.66075	99.74295	99.73055	4093
4	22	88.85264	6898	-45.66075	99.74295	99.73325	3441
1	5	172.4617	12898	-45.88705	99.74295	99.73592	6423
6	7	158.3804	11892	-46.05506	99.74295	99.73856	5922
2	20	73.07393	5771	-46.05506	99.74295	99.74117	2884
21	18	17.28566	1353	-46.05506	99.74376	99.73376	655
8	18	22.84157	1890	-46.05506	99.74376	99.72642	931
3	8	102.6635	7445	-46.05506	99.74376	99.72916	3693
7	10	105.1191	7462	-46.05506	99.74376	99.73186	3698
19	14	24.53908	1857	-46.05506	99.74376	99.73454	915
21	23	0.3963737	6	-46.05506	99.74376	99.7372	1
3	13	4.43792	328	-46.05506	99.74376	99.72982	139
11	22	57.79415	4309	-46.05506	99.74376	99.73252	2137
5	5	166.6069	11957	-46.2534	99.74376	30.26718	5964
14	0	55.56676	4131	-46.2534	99.74376	99.7252	2046
4	6	88.29961	6147	-46.28317	99.74376	99.72794	3036
15	10	7.357038	562	-46.28317	99.74376	99.72066	258
23	5	46.09274	3445	-46.28317	99.74376	99.71346	1692
12	16	0.5865409	26	-46.28317	99.74376	99.71632	1
10	20	69.05877	5364	-46.28317	99.74376	99.71916	2669
6	2	181.019	13336	-46.51633	99.74376	30.96451	6659
6	12	5.017118	367	-46.51633	99.74376	99.72197	162
24	15	1.620059	108	-46.51633	99.74376	99.72475	46
4	9	98.88847	6921	-46.53605	99.74376	99.7275	3437
15	10	9.577348	713	-46.53605	99.74376	99.73022	331
14	2	56.13124	4045	-46.53605	99.74376	99.73293	1990
1	23	85.02924	6496	-46.53605	99.74376	99.7356	3249
1	13	114.4425	8213	-46.53605	99.74376	99.73824	4090
14	22	48.49421	3558	-46.53605	99.74376	99.73086	1757
16	14	12.75285	938	-46.53605	99.74376	99.73355	441
5	20	5.832006	420	-46.53605	99.74376	99.72621	192
15	16	10.17715	798	-46.53605	99.74376	99.72895	384
20	9	27.03534	2042	-46.53605	99.74376	99.73166	990
9	5	138.9183	10173	-46.6187	99.74376	99.73434	5066
15	12	6.663065	540	-46.6187	99.74376	99.737	248
9	1	55.66018	4235	-46.6187	99.74376	99.73963	2094
23	0	45.1648	3533	-46.6187	99.74376	99.74223	1731
22	7	29.72059	2292	-46.6187	99.74481	99.74481	1126
22	19	16.87332	1345	-46.6187	99.74736	99.74736	649
8	21	61.68565	4808	-46.6187	99.74989	31.65487	2384
0	8	105.9032	7586	-46.6187	99.74989	99.73988	3747
3	14	4.057766	299	-46.6187	99.74989	99.74249	129
2	0	78.11571	5585	-46.6187	99.74989	99.74506	2776
13	3	52.04062	3789	-46.6187	99.74989	99.73761	1854
18	7	19.85511	1479	-46.6187	99.74989	99.74023	725
21	0	45.59141	3425	-46.6187	99.74989	99.74283	1677
1	4	179.0523	12942	-46.84397	99.74989	99.7454	6450
1	5	157.7794	11204	-47.07583	99.74989	99.74795	5585
9	18	12.71919	980	-47.07583	99.75047	99.75047	482
4	22	87.65825	6627	-47.07583	99.75296	99.75296	3300
24	2	39.4689	2963	-47.07583	99.75543	99.74543	1456
22	0	46.96905	3416	-47.07583	99.75543	99.73798	1679
8	13	1.205429	73	-47.07583	99.75543	28.01085	23
3	7	115.1059	8051	-47.07583	99.75543	99.74059	3994
20	8	25.91779	1933	-47.07583	99.75543	99.73318	938
3	13	3.469379	252	-47.07583	99.75543	99.73586	113
0	15	2.041191	139	-47.07583	99.75543	99.73849	55
23	20	1.429726	84	-47.07583	99.75543	99.74111	40
15	16	11.19422	837	-47.07583	99.75543	32.33832	393
22	16	14.40763	1139	-47.07583	99.75543	99.7437	546
0	2	75.71682	5556	-47.07583	99.75543	99.74626	2737
14	18	23.09404	1705	-47.07583	99.75543	99.7488	830
7	2	168.7963	12284	-47.31154	99.75543	99.75131	6136
19	5	50.90361	3841	-47.31154	99.75543	99.7538	1898
2	12	4.523425	338	-47.31154	99.75626	99.75626	147
8	23	75.72143	5587	-47.31154	99.7587	99.7487	2789
1	12	97.85973	7130	-47.31154	99.7587	99.75121	3544
2	10	105.6019	7492	-47.32281	99.7587	99.74369	3703
6	11	3.53436	284	-47.32281	99.7587	99.74625	126
2	7	102.9808	7468	-47.32281	99.7587	99.73879	3700
12	1	63.37609	4563	-47.32281	99.7587	99.7414	2249
8	15	20.42177	1585	-47.32281	99.7587	99.73399	771
16	19	0.5781084	21	-47.32281	99.7587	99.73665	1
4	11	4.828211	353	-47.32281	99.7587	99.72928	159
2	16	22.578	1727	-47.32281	99.7587	99.72198	854
11	15	8.63982	679	-47.32281	99.7587	99.71476	322
4	19	3.351116	261	-47.32281	99.7587	99.71761	111
15	20	30.73043	2368	-47.32281	99.7587	99.72044	1164
18	21	0.4796074	14	-47.32281	99.7587	99.72323	2
19	11	24.23587	1816	-47.32281	99.7587	99.726	891
16	6	45.07456	3219	-47.32281	99.7587	99.72874	1566
0	6	81.06674	5770	-47.32281	99.7587	99.73145	2863
4	20	5.26289	405	-47.32281	99.7587	99.73414	184
8	24	81.05791	6149	-47.32281	99.7587	28.21564	3048
3	5	165.4176	11880	-47.47001	99.7587	99.73679	5911
18	3	35.17776	2586	-47.47001	99.7587	99.73943	1268
14	9	8.749383	651	-47.47001	99.7587	99.73203	299
23	4	50.28526	3647	-47.47001	99.7587	99.73471	1807
9	13	1.148564	50	-47.47001	99.7587	99.73737	13
3	16	24.23778	1741	-47.47001	99.7587	99.73999	863
8	3	175.1242	11955	-47.71255	99.7587	99.74259	5961
21	14	8.039527	657	-47.71255	99.7587	99.73516	327
18	11	18.8166	1495	-47.71255	99.7587	99.73781	715
24	16	2.540697	184	-47.71255	99.7587	28.73074	85
7	17	16.71895	1385	-47.71255	99.7587	99.73043	670
4	2	64.76116	4978	-47.71255	99.7587	99.73312	2455
3	15	1.521366	95	-47.71255	99.7587	29.44343	32
2	24	91.42355	7274	-47.71255	99.7587	99.71579	3645
4	13	2.611701	182	-47.71255	99.7587	99.71864	66
4	7	97.27035	7201	-47.73109	99.7587	99.71145	3573
8	5	141.4939	10857	-47.85247	99.7587	99.70433	5415
15	17	0.4939245	22	-47.85247	99.7587	99.69729	1
20	24	32.67442	2665	-47.85247	99.7587	99.69032	1318
9	1	54.93159	4267	-47.85247	99.7587	99.68341	2098
15	11	9.264314	745	-47.85247	99.7587	99.68658	344
21	11	32.13398	2517	-47.85247	99.7587	33.01493	1240
21	18	19.13731	1556	-47.85247	99.7587	99.68971	760
17	21	29.88554	2463	-47.85247	99.7587	99.68282	1210
23	6	10.61241	873	-47.85247	99.7587	99.68599	443
23	5	43.02977	3467	-47.85247	99.7587	33.68478	1720
0	17	3.334862	249	-47.85247	99.7587	99.67913	103
13	15	8.94241	719	-47.85247	99.7587	99.68234	336
8	17	12.93545	1040	-47.85247	99.7587	99.68552	496
16	14	11.60149	943	-47.85247	99.7587	99.68866	454
22	4	37.59826	3016	-47.85247	99.7587	30.149	1479
16	13	22.05243	1825	-47.85247	99.7587	99.68177	883
18	11	17.2865	1391	-47.85247	99.7587	99.68495	671
5	23	79.40766	6437	-47.85247	99.7587	99.6881	3206
18	20	0.5824518	19	-47.85247	99.7587	99.68122	2
4	24	71.35808	5837	-47.85247	99.7587	99.68441	2906
12	12	10.01305	807	-47.85247	99.7587	99.68757	374
8	3	156.2302	12052	-48.07128	99.7587	99.68069	5992
22	2	45.7984	3746	-48.07128	99.7587	99.67389	1859
21	0	39.13137	3065	-48.07128	99.7587	99.67715	1511
22	4	36.60452	2967	-48.07128	99.7587	99.68037	1464
2	23	72.47441	5916	-48.07128	99.7587	99.68357	2936
8	3	138.1496	10698	-48.22926	99.7587	99.67673	5328
22	14	6.098698	465	-48.22926	99.7587	99.66997	226
19	7	27.99047	2222	-48.22926	99.7587	99.67327	1079
4	15	1.260287	81	-48.22926	99.7587	99.67654	29
11	11	4.705984	352	-48.22926	99.7587	99.67977	159
2	17	18.53831	1558	-48.22926	99.7587	99.67297	770
15	18	41.88126	3337	-48.22926	99.7587	99.67625	1657
4	17	21.29965	1776	-48.22926	99.7587	99.67948	876
21	6	32.24112	2538	-48.22926	99.7587	99.68269	1242
18	8	22.12339	1764	-48.22926	99.7587	99.67586	859
20	5	32.68941	2568	-48.22926	99.7587	99.6791	1248
11	14	7.842286	670	-48.22926	99.7587	99.68231	308
11	18	18.04491	1496	-48.22926	99.7587	99.68549	722
1	0	70.50312	5512	-48.22926	99.7587	99.67863	2718
0	11	94.93805	7419	-48.22926	99.7587	99.68184	3703
7	19	5.780188	456	-48.22926	99.7587	99.68502	211
14	11	6.913817	561	-48.22926	99.7587	99.68817	259
18	16	22.90568	1853	-48.22926	99.7587	99.69129	904
3	19	3.599044	301	-48.22926	99.7587	99.69438	130
8	5	143.0439	10840	-48.31578	99.7587	99.69744	5368
1	22	79.25368	6391	-48.31578	99.7587	99.70047	3189
5	0	62.06419	4867	-48.31578	99.7587	99.70347	2411
7	17	24.37589	1967	-48.31578	99.7587	99.70644	962
11	21	64.92091	5169	-48.31578	99.7587	99.70937	2566
19	15	17.92447	1454	-48.31578	99.7587	99.70228	697
18	16	24.4379	1987	-48.31578	99.7587	99.70525	978
12	19	65.24604	5305	-48.31578	99.7587	99.7082	2633
22	9	29.08036	2280	-48.31578	99.7587	99.71111	1114
17	1	49.59824	3930	-48.31578	99.7587	99.704	1939
20	4	36.05126	2844	-48.31578	99.7587	99.70696	1397
24	19	1.117832	70	-48.31578	99.7587	99.70989	34
9	14	0.7430791	42	-48.31578	99.7587	99.70279	8
13	20	62.22916	5017	-48.31578	99.7587	99.70576	2505
5	0	78.63922	6042	-48.31578	99.7587	34.34793	2990
1	20	83.99345	6758	-48.31578	99.7587	99.68871	3366
7	0	59.61749	4728	-48.31578	99.7587	99.69182	2328
13	8	111.8476	8567	-48.36559	99.7587	99.6949	4243
14	2	63.02069	4828	-48.36559	99.7587	99.68795	2383
22	17	15.75436	1276	-48.36559	99.7587	99.69107	616
14	11	6.00206	493	-48.36559	99.7587	99.69416	223
10	0	58.03656	4596	-48.36559	99.7587	99.69722	2263
20	8	25.0617	2016	-48.36559	99.7587	99.70025	989
3	1	73.39394	5585	-48.36559	99.7587	99.70325	2750
12	5	164.6897	12864	-48.63263	99.7587	99.69621	6406
2	0	70.91719	5423	-48.63263	99.7587	99.68925	2680
17	18	11.79547	973	-48.63263	99.7587	99.69235	457
16	0	54.64698	4314	-48.63263	99.7587	99.69543	2137
5	12	2.517939	202	-48.63263	99.7587	99.69847	78
17	23	22.72189	1823	-48.63263	99.7587	99.69148	892
20	16	15.93983	1307	-48.63263	99.7587	99.69456	618
4	10	113.2827	8537	-48.69651	99.7587	99.69762	4248
13	13	8.451204	689	-48.69651	99.7587	99.70064	328
17	5	48.96353	3828	-48.69651	99.7587	99.70363	1885
13	4	41.80165	3254	-48.69651	99.7587	99.70659	1598
18	10	20.98167	1652	-48.69651	99.7587	99.70953	793
23	23	0.4159196	7	-48.69651	99.7587	99.71243	0
21	23	0.3974344	6	-48.69651	99.7587	99.70531	1
5	10	105.6478	8172	-48.69651	99.7587	31.52586	4046
6	7	154.8193	11933	-48.78498	99.7587	99.69825	5945
23	12	8.294687	685	-48.78498	99.7587	99.70127	339
16	16	9.437666	741	-48.78498	99.7587	99.69426	350
7	11	3.480988	264	-48.78498	99.7587	99.69732	115
24	10	2.980479	241	-48.78498	99.7587	99.69035	118
1	14	2.238286	168	-48.78498	99.7587	99.68344	68
17	12	23.08836	1900	-48.78498	99.7587	99.67661	930
5	5	147.4953	11485	-48.93853	99.7587	29.62119	5706
11	17	15.86042	1298	-48.93853	99.7587	99.66984	631
5	9	111.0176	8503	-48.99154	99.7587	99.67314	4218
21	21	21.78071	1799	-48.99154	99.7587	99.67641	890
13	19	71.71988	5832	-48.99154	99.7587	99.66964	2907
14	24	40.98473	3314	-48.99154	99.7587	99.66294	1643
7	3	173.8793	13594	-49.2417	99.7587	99.66631	6769
6	12	4.990829	366	-49.2417	99.7587	99.66965	159
8	12	0.926066	47	-49.2417	99.7587	99.67295	10
13	24	49.68003	3985	-49.2417	99.7587	99.66622	1977
2	3	54.1454	4361	-49.2417	99.7587	99.65955	2153
0	18	75.65138	6177	-49.2417	99.7587	99.66296	3084
0	21	77.75964	6480	-49.2417	99.7587	99.66633	3242
18	12	16.68402	1344	-49.2417	99.7587	99.66966	647
1	13	116.9844	9055	-49.2417	99.7587	99.66296	4490
7	14	1.21532	72	-49.2417	99.7587	99.66634	20
7	11	4.10264	317	-49.2417	99.7587	99.66967	138
9	22	54.25992	4424	-49.2417	99.7587	99.67297	2190
6	14	1.239825	74	-49.2417	99.7587	99.66624	21
1	1	72.37791	5731	-49.2417	99.7587	99.65958	2834
11	12	4.176053	342	-49.2417	99.7587	30.99868	150
20	14	16.9446	1381	-49.2417	99.7587	99.66298	654
5	12	2.793411	204	-49.2417	99.7587	99.66635	84
3	15	1.559635	106	-49.2417	99.7587	99.66969	31
18	11	19.72145	1649	-49.2417	99.7587	99.67299	805
15	4	40.78924	3278	-49.2417	99.7587	99.67626	1606
15	8	121.5978	9350	-49.30336	99.7587	99.6795	4642
0	24	79.53563	6612	-49.30336	99.7587	99.6827	3305
22	20	17.67949	1452	-49.30336	99.7587	99.67587	699
12	11	4.736712	374	-49.30336	99.7587	99.67912	170
14	16	8.566219	710	-49.30336	99.7587	99.68233	335
24	12	3.238905	240	-49.30336	99.7587	99.6855	121
0	2	92.56149	6970	-49.33401	99.7587	99.67864	3451
13	23	35.37476	2927	-49.33401	99.7587	99.68185	1452
14	23	33.59042	2695	-49.33401	99.7587	99.68504	1321
17	10	22.19977	1836	-49.33401	99.7587	99.68819	888
3	16	29.01617	2355	-49.33401	99.7587	33.53372	1177
16	16	9.302318	737	-49.33401	99.7587	99.6713	356
8	8	108.4543	8319	-49.34091	99.7587	99.67459	4112
9	1	50.21122	3967	-49.34091	99.7587	99.67785	1954
20	3	35.42904	2917	-49.34091	99.7587	99.68107	1429
11	13	7.397283	607	-49.34091	99.7587	99.68426	280
10	11	3.887447	328	-49.34091	99.7587	99.67741	142
10	13	8.560224	715	-49.34091	99.7587	99.67064	335
4	9	110.6213	8495	-49.39125	99.7587	99.67393	4219
10	24	65.87415	5422	-49.39125	99.7587	99.67719	2695
11	14	6.820212	580	-49.39125	99.7587	34.19838	264
13	18	11.81916	994	-49.39125	99.7587	31.6887	474
5	10	118.8949	9188	-49.44438	99.7587	99.66042	4578
8	19	9.867455	795	-49.44438	99.7587	99.65381	381
6	7	165.1973	13030	-49.65038	99.7587	99.65727	6480
6	5	181.9978	13687	-49.89912	99.7587	99.6607	6825
11	8	161.4935	10954	-50.03946	99.7587	99.66409	5454
14	11	8.169538	576	-50.03946	99.7587	99.66745	264
4	22	71.90466	5296	-50.03946	99.7587	99.66077	2641
17	17	12.10083	918	-50.03946	99.7587	99.66417	435
3	3	74.56038	5195	-50.03946	99.7587	99.66753	2566
17	14	27.56078	1995	-50.03946	99.7587	99.67085	969
18	17	15.31823	1140	-50.03946	99.7587	99.67414	546
16	11	21.27685	1571	-50.03946	99.7587	99.6774	747
19	17	11.12368	841	-50.03946	99.7587	99.67062	402
14	19	19.62056	1473	-50.03946	99.7587	99.66392	721
7	12	1.028332	55	-50.03946	99.7587	99.66728	11
1	3	64.39422	4603	-50.03946	99.7587	99.66061	2254
13	11	9.952695	711	-50.03946	99.7587	99.664	336
24	3	44.09489	3090	-50.03946	99.7587	34.8564	1540
9	24	59.4196	4458	-50.03946	99.7587	99.66736	2230
0	10	118.467	8427	-50.03946	99.7587	99.66068	4186
8	22	60.61951	4437	-50.03946	99.7587	99.66408	2196
12	23	49.44121	3656	-50.03946	99.7587	99.65743	1804
24	22	0.4708322	11	-50.03946	99.7587	99.66086	0
18	15	26.11051	1978	-50.03946	99.7587	99.65425	968
9	0	57.03835	4112	-50.03946	99.7587	99.65771	1998
13	16	0.6354721	24	-50.03946	99.7587	35.50784	0
14	15	8.426497	621	-50.03946	99.7587	99.66113	291
11	7	152.2605	10840	-50.15329	99.7587	99.65452	5405
14	17	0.5549178	20	-50.15329	99.7587	99.65797	0
17	14	24.71441	1854	-50.15329	99.7587	99.66139	906
18	22	39.46402	2896	-50.15329	99.7587	35.00446	1443
15	15	9.598714	746	-50.15329	99.7587	99.65478	341
5	8	103.6542	7055	-50.19885	99.7587	99.64822	3497
0	2	79.67241	5792	-50.19885	99.7587	99.65174	2863
10	22	59.02111	4326	-50.19885	99.7587	36.15276	2141
10	12	4.655002	371	-50.19885	99.7587	99.64522	160
1	11	113.933	8074	-50.19885	99.7587	99.64877	4011
13	22	37.20957	2764	-50.19885	99.7587	99.65228	1364
24	10	5.5409	423	-50.19885	99.7587	99.65575	208
18	15	24.10015	1785	-50.19885	99.7587	99.65919	867
17	16	10.87792	825	-50.19885	99.7587	33.02495	383
22	0	38.91566	2880	-50.19885	99.7587	99.66261	1415
21	1	14.4839	1154	-50.19885	99.7587	99.66598	585
22	6	11.19513	839	-50.19885	99.7587	99.66932	420
5	18	19.38293	1452	-50.19885	99.7587	99.67262	712
14	19	16.78892	1249	-50.19885	99.7587	99.66589	607
11	11	5.010217	375	-50.19885	99.7587	99.65923	164
1	1	93.29803	6371	-50.21448	99.7587	99.66264	3144
12	4	45.76366	3330	-50.21448	99.7587	99.66602	1637
23	22	0.4223343	8	-50.21448	99.7587	99.66936	0
14	3	48.3248	3507	-50.21448	99.7587	99.67266	1723
12	2	46.79879	3445	-50.21448	99.7587	99.67593	1700
20	24	37.10217	2713	-50.21448	99.7587	99.66917	1336
13	22	46.89531	3473	-50.21448	99.7587	99.66248	1721
10	17	11.9121	943	-50.21448	99.7587	33.6947	447
12	4	53.41069	3929	-50.21448	99.7587	99.66586	1922
13	4	41.88523	3041	-50.21448	99.7587	99.65919	1493
22	8	29.5349	2225	-50.21448	99.7587	99.6526	1088
21	14	3.409241	223	-50.21448	99.7587	99.65607	105
10	10	145.8452	10124	-50.34825	99.7587	99.65952	5025
8	24	73.43352	5486	-50.34825	99.7587	99.66292	2731
4	2	75.70737	5321	-50.34825	99.7587	99.66629	2630
11	9	148.431	10311	-50.42589	99.7587	99.65962	5122
6	1	56.19976	4006	-50.42589	99.7587	99.66302	1966
21	2	13.6696	1090	-50.42589	99.7587	99.65639	556
14	24	48.54175	3624	-50.42589	99.7587	99.65983	1795
19	7	30.0998	2239	-50.42589	99.7587	99.66323	1088
4	14	2.232837	157	-50.42589	99.7587	99.65659	60
7	3	205.0062	14594	-50.75344	99.7587	99.65002	7299
12	21	60.99218	4592	-50.75344	99.7587	36.79123	2274
16	2	59.99028	4294	-50.75344	99.7587	99.64352	2127
2	16	28.39346	2157	-50.75344	99.7587	99.64709	1068
13	23	29.86401	2137	-50.75344	99.7587	99.65062	1062
9	20	82.32993	6027	-50.75344	99.7587	99.65411	2995
16	22	21.46952	1570	-50.75344	99.7587	99.65757	759
23	21	0.9913904	54	-50.75344	99.7587	99.661	23
6	4	199.8489	14213	-51.00546	99.7587	99.66438	7070
19	11	25.03716	1818	-51.00546	99.7587	99.66774	889
9	17	10.87873	810	-51.00546	99.7587	99.67106	383
20	7	29.66202	2242	-51.00546	99.7587	99.67435	1094
23	15	3.337291	236	-51.00546	99.7587	99.6776	113
6	5	177.0437	12681	-51.23948	99.7587	99.68083	6329
10	19	65.33898	4941	-51.23948	99.7587	99.68402	2467
5	22	75.39671	5655	-51.23948	99.7587	99.68718	2817
0	16	3.340158	216	-51.23948	99.7587	99.69031	83
16	8	158.072	10977	-51.34843	99.7587	99.6834	5462
18	19	0.5247393	16	-51.34843	99.7587	99.67657	2
4	13	2.48681	179	-51.34843	99.7587	99.6698	75
10	17	14.18412	1037	-51.34843	99.7587	99.6731	491
2	0	62.05776	4490	-51.34843	99.7587	99.67637	2205
12	20	53.7762	4041	-51.34843	99.7587	99.6796	2014
23	9	9.30258	693	-51.34843	99.7587	99.68281	344
10	14	9.101247	666	-51.34843	99.7587	99.68598	307
23	13	5.793102	446	-51.34843	99.7587	99.68913	215
16	5	46.54385	3383	-51.34843	99.7587	99.69223	1657
16	24	37.16279	2727	-51.34843	99.7587	99.6853	1344
7	20	9.323379	654	-51.34843	99.7587	99.68845	304
19	6	40.03539	2875	-51.34843	99.7587	99.69156	1405
12	11	5.384386	373	-51.34843	99.7587	99.68464	163
22	0	44.63079	3342	-51.34843	99.7587	99.68779	1653
16	14	8.684147	621	-51.34843	99.7587	99.69091	282
14	24	34.99484	2580	-51.34843	99.7587	99.694	1261
3	12	3.399395	248	-51.34843	99.7587	99.69706	104
13	24	45.48893	3365	-51.34843	99.7587	99.70009	1673
0	15	1.500343	96	-51.34843	99.7587	99.70309	34
5	4	165.4202	11730	-51.50926	99.7587	99.70605	5846
22	2	46.23984	3360	-51.50926	99.7587	99.70899	1661
20	3	34.35649	2526	-51.50926	99.7587	99.7119	1236
5	11	3.715808	276	-51.50926	99.7587	99.71478	117
8	15	12.44462	948	-51.50926	99.7587	99.70763	450
10	20	67.13612	4984	-51.50926	99.7587	36.28453	2481
5	18	17.62299	1312	-51.50926	99.7587	99.71056	640
8	19	9.07709	667	-51.50926	99.7587	99.71345	317
18	7	25.96292	1762	-51.50926	99.7587	34.35775	848
10	6	212.1522	12447	-51.64907	99.7587	99.71632	6180
13	1	50.53225	3593	-51.64907	99.7587	99.70915	1762
3	11	3.02088	194	-51.64907	99.7587	99.71206	75
0	5	73.65329	5149	-51.64907	99.7587	99.70493	2551
11	19	61.06285	4587	-51.64907	99.7587	99.69788	2280
16	5	50.46576	3636	-51.64907	99.7587	99.7009	1782
14	6	132.6771	9267	-51.70778	99.7587	99.7039	4594
5	5	185.7235	13317	-51.93824	99.7587	99.70686	6652
5	12	3.25385	236	-51.93824	99.7587	99.69978	98
14	2	46.61479	3450	-51.93824	99.7587	99.70278	1693
15	3	54.50155	3960	-51.93824	99.7587	99.69576	1957
7	13	1.054865	59	-51.93824	99.7587	99.6988	14
14	19	13.6748	1011	-51.93824	99.7587	99.69181	479
13	7	128.7283	9078	-51.97922	99.7587	99.69489	4503
14	0	56.1871	4045	-51.97922	99.7587	99.69794	1982
22	23	0.3533395	4	-51.97922	99.7587	99.70097	0
16	3	38.31552	2849	-51.97922	99.7587	99.70396	1383
16	9	4.913507	358	-51.97922	99.7587	99.69691	158
2	0	76.25825	5394	-51.97922	99.7587	99.69994	2675
12	23	49.67179	3704	-51.97922	99.7587	99.70294	1840
13	7	143.8102	10068	-52.08332	99.7587	99.69591	5001
18	1	39.54647	2911	-52.08332	99.7587	99.69895	1409
19	16	18.09157	1343	-52.08332	99.7587	99.69196	649
24	1	37.05124	2734	-52.08332	99.7587	37.42332	1334
11	12	4.287012	313	-52.08332	99.7587	99.69505	133
21	0	40.9665	3002	-52.08332	99.7587	99.6981	1474
4	1	69.637	4908	-52.08332	99.7587	99.70112	2420
20	4	33.49535	2458	-52.08332	99.7587	99.69411	1203
0	11	131.9587	9335	-52.12102	99.7587	99.69717	4647
11	8	151.1556	10602	-52.25286	99.7587	99.7002	5262
3	22	69.99808	5179	-52.25286	99.7587	99.70319	2579
